1,50,1,0.913602,9.13473,
2,50,2,0.916189,25.6235,
3,50,3,0.918797,41.2406,
4,50,4,0.921427,55.9812,
5,50,5,0.924079,70.7642,
6,50,6,0.926753,85.5899,
7,50,7,0.929448,100.459,
8,50,8,0.932164,115.371,
9,50,9,0.934902,130.327,
10,50,0,1.94416,27.2047,
11,50,1,1.9498,58.3962,
12,50,2,1.9555,89.6788,
13,50,3,1.96123,121.053,
14,50,4,1.96702,144.653,
15,50,5,1.97285,168.323,
16,50,6,1.97872,192.063,
17,50,7,1.98464,215.874,
18,50,8,1.99061,243.736,
19,50,9,1.99662,271.681,
20,50,0,3.93838,47.235,
21,50,1,3.9501,102.523,
22,50,2,3.96192,157.976,
23,50,3,3.97382,213.595,
24,50,4,3.98581,269.383,
25,50,5,3.9979,325.339,
26,50,6,4.01007,381.466,
27,50,7,4.02234,449.824,
28,50,8,4.0347,518.392,
29,50,9,4.04715,587.171,
30,50,0,7.83277,125.251,
31,50,1,7.85664,266.625,
32,50,2,7.88068,408.431,
33,50,3,7.9049,550.672,
34,50,4,7.92929,693.353,
35,50,5,7.95387,820.572,
36,50,6,7.97862,948.187,
37,50,7,8.00356,1076.2,
38,50,8,8.02867,1204.62,
39,50,9,8.05395,1333.44,
40,50,0,15.8776,222.155,
41,50,1,15.927,476.903,
42,50,2,15.9767,732.446,
43,50,3,16.0268,988.79,
44,50,4,16.0773,1245.94,
45,50,5,16.1281,1503.9,
46,50,6,16.1792,1762.68,
47,50,7,16.2308,2022.29,
48,50,8,16.2826,2282.72,
49,50,9,16.3349,2543.99,
50,50,0,32.2096,450.669,
51,50,1,32.3118,967.487,
52,50,2,32.4147,1485.95,
53,50,3,32.5184,2006.07,
54,50,4,32.6227,2527.86,
55,50,5,32.7278,2985.87,
56,50,6,32.8336,3445.36,
57,50,7,32.94,3939.27,
58,50,8,33.0473,4467.83,
59,50,9,33.1552,4931.8,
60,50,0,65.7674,788.694,
61,50,1,65.98,1712.02,
62,50,2,66.194,2638.33,
63,50,3,66.4095,3567.66,
64,50,4,66.6264,4500.02,
65,50,5,66.8447,5435.44,
66,50,6,67.0644,6440.99,
67,50,7,67.2856,7517.15,
68,50,8,67.5083,8664.38,
69,50,9,67.7324,9747.68,
70,50,0,133.562,2135.75,
71,50,1,134.002,4546.98,
72,50,2,134.444,6966.18,
73,50,3,134.889,9393.38,
74,50,4,135.337,11828.7,
75,50,5,135.788,14272,
76,50,6,136.242,16723.6,
77,50,7,136.699,19183.3,
78,50,8,137.159,21651.4,
79,50,9,137.621,24127.7,
80,50,0,271.155,4335.94,
81,50,1,272.062,9231.44,
82,50,2,272.975,14143.4,
83,50,3,273.893,19071.8,
84,50,4,274.818,24016.9,
85,50,5,275.748,28978.7,
86,50,6,276.684,33957.3,
87,50,7,277.626,38952.9,
88,50,8,278.573,43965.6,
89,50,9,279.527,48995.4,
90,50,0,550.626,8804.87,
91,50,1,552.497,18746.5,
92,50,2,554.379,28722,
93,50,3,556.273,38731.6,
94,50,4,558.178,48775.4,
95,50,5,560.095,58853.7,
96,50,6,562.024,68966.8,
97,50,7,563.964,79114.7,
98,50,8,565.916,89297.8,
99,50,9,567.879,99516.2,
100,50,0,1118.4,17883.9,
101,50,1,1122.25,35834,
102,50,2,1126.13,51595.6,
103,50,3,1130.03,67411.7,
104,50,4,1133.96,83282.7,
105,50,5,1137.91,99209,
106,50,6,1141.88,115191,
107,50,7,1145.87,131229,
108,50,8,1149.89,147323,
109,50,9,1153.93,163473,
110,50,0,2271.09,27237.9,
111,50,1,2279.02,59135.3,
112,50,2,2287,91144.5,
113,50,3,2295.02,123266,
114,50,4,2303.1,155500,
115,50,5,2311.22,187848,
116,50,6,2319.38,220311,
117,50,7,2327.59,252888,
118,50,8,2335.86,285581,
119,50,9,2344.16,318390,
120,50,0,4615.65,55356.9,
121,50,1,4631.98,129451,
122,50,2,4648.4,203808,
123,50,3,4664.91,278429,
124,50,4,4681.53,353316,
125,50,5,4698.23,428470,
126,50,6,4715.03,503893,
127,50,7,4731.92,579586,
128,50,8,4748.91,650801,
129,50,9,4765.99,717505,
130,50,0,9321.43,111794,
131,50,1,9354.79,242724,
132,50,2,9388.34,374123,
133,50,3,9422.07,505994,
134,50,4,9455.99,638339,
135,50,5,9490.1,790125,
136,50,6,9524.4,961504,
137,50,7,9558.89,1.1335e+06,
138,50,8,9593.57,1.30613e+06,
139,50,9,9628.43,1.47938e+06,
140,50,0,18971,303355,
141,50,1,19039.6,645948,
142,50,2,19108.7,989784,
143,50,3,19178.1,1.33487e+06,
144,50,4,19247.9,1.70046e+06,
145,50,5,19318.1,2.0674e+06,
146,50,6,19388.6,2.4163e+06,
147,50,7,19459.6,2.76649e+06,
148,50,8,19530.9,3.11795e+06,
149,50,9,19602.6,3.47071e+06,
150,50,0,38572.1,616821,
151,50,1,38713.1,1.31348e+06,
152,50,2,38854.9,2.01269e+06,
153,50,3,38997.4,2.71447e+06,
154,50,4,39140.7,3.41882e+06,
155,50,5,39284.8,4.12577e+06,
156,50,6,39429.6,4.83532e+06,
157,50,7,39575.2,5.54749e+06,
158,50,8,39721.6,6.2623e+06,
159,50,9,39868.8,6.97975e+06,
160,50,0,78442,1.2544e+06,
161,50,1,78731.5,2.6712e+06,
162,50,2,79022.5,4.09324e+06,
163,50,3,79315.1,5.52055e+06,
164,50,4,79609.1,6.95315e+06,
165,50,5,79904.8,8.39107e+06,
166,50,6,80201.9,9.83433e+06,
167,50,7,80500.6,1.1283e+07,
168,50,8,80800.9,1.2737e+07,
169,50,9,81102.8,1.41965e+07,
170,50,0,159548,2.55139e+06,
171,50,1,160142,5.4332e+06,
172,50,2,160739,8.32576e+06,
173,50,3,161339,1.12291e+07,
174,50,4,161942,1.41433e+07,
175,50,5,162548,1.70685e+07,
176,50,6,163158,2.01677e+07,
177,50,7,163771,2.34423e+07,
178,50,8,164386,2.67292e+07,
179,50,9,165005,3.00285e+07,
180,50,0,326449,5.87295e+06,
181,50,1,327674,1.24248e+07,
182,50,2,328906,1.96584e+07,
183,50,3,330144,2.69191e+07,
184,50,4,331388,3.42073e+07,
185,50,5,332639,4.15229e+07,
186,50,6,333896,4.88662e+07,
187,50,7,335159,5.62373e+07,
188,50,8,336429,6.36363e+07,
189,50,9,337705,7.10633e+07,
190,50,0,664271,1.32777e+07,
191,50,1,666785,2.79422e+07,
192,50,2,669311,4.26621e+07,
193,50,3,671850,5.74379e+07,
194,50,4,674402,7.22698e+07,
195,50,5,676966,8.71581e+07,
196,50,6,679543,1.02103e+08,
197,50,7,682133,1.17105e+08,
198,50,8,684736,1.30795e+08,
199,50,9,687352,1.44536e+08,
200,50,0,1.35108e+06,2.29539e+07,
201,50,1,1.35623e+06,4.59988e+07,
202,50,2,1.3614e+06,6.77702e+07,
203,50,3,1.3666e+06,8.96247e+07,
204,50,4,1.37183e+06,1.11563e+08,
205,50,5,1.37708e+06,1.33585e+08,
206,50,6,1.38236e+06,1.55691e+08,
207,50,7,1.38767e+06,1.77883e+08,
208,50,8,1.393e+06,2.00159e+08,
209,50,9,1.39836e+06,2.21124e+08,
210,50,0,2.69797e+06,3.23545e+07,
211,50,1,2.70833e+06,7.02546e+07,
212,50,2,2.71874e+06,1.083e+08,
213,50,3,2.7292e+06,1.46492e+08,
214,50,4,2.73971e+06,1.87571e+08,
215,50,5,2.75028e+06,2.31558e+08,
216,50,6,2.76089e+06,2.75715e+08,
217,50,7,2.77156e+06,3.20042e+08,
218,50,8,2.78227e+06,3.64541e+08,
219,50,9,2.79304e+06,4.12006e+08,
220,50,0,5.56818e+06,8.34724e+07,
221,50,1,5.5897e+06,1.72872e+08,
222,50,2,5.61133e+06,2.62618e+08,
223,50,3,5.63307e+06,3.52711e+08,
224,50,4,5.6549e+06,4.43153e+08,
225,50,5,5.67685e+06,5.33946e+08,
226,50,6,5.69889e+06,6.25092e+08,
227,50,7,5.72105e+06,7.16592e+08,
228,50,8,5.74331e+06,8.08448e+08,
229,50,9,5.76567e+06,9.00661e+08,
230,50,0,1.1403e+07,1.59541e+08,
231,50,1,1.14473e+07,3.42625e+08,
232,50,2,1.14919e+07,5.26421e+08,
233,50,3,1.15367e+07,7.10933e+08,
234,50,4,1.15817e+07,8.96165e+08,
235,50,5,1.16269e+07,1.07049e+09,
236,50,6,1.16723e+07,1.23383e+09,
237,50,7,1.17179e+07,1.39781e+09,
238,50,8,1.17638e+07,1.56243e+09,
239,50,9,1.18098e+07,1.72769e+09,
240,50,0,2.30447e+07,2.76354e+08,
241,50,1,2.31349e+07,6.00097e+08,
242,50,2,2.32255e+07,9.25107e+08,
243,50,3,2.33165e+07,1.25139e+09,
244,50,4,2.34079e+07,1.62573e+09,
245,50,5,2.34998e+07,2.00154e+09,
246,50,6,2.35921e+07,2.37883e+09,
247,50,7,2.36848e+07,2.7576e+09,
248,50,8,2.3778e+07,3.13785e+09,
249,50,9,2.38716e+07,3.51961e+09,
250,50,0,4.69413e+07,6.56729e+08,
251,50,1,4.71261e+07,1.50463e+09,
252,50,2,4.73117e+07,2.35587e+09,
253,50,3,4.74981e+07,3.21046e+09,
254,50,4,4.76854e+07,4.06842e+09,
255,50,5,4.78736e+07,4.92977e+09,
256,50,6,4.80627e+07,5.79452e+09,
257,50,7,4.82526e+07,6.66269e+09,
258,50,8,4.84435e+07,7.53429e+09,
259,50,9,4.86351e+07,8.40933e+09,
260,50,0,9.55841e+07,1.52836e+09,
261,50,1,9.59623e+07,3.25492e+09,
262,50,2,9.63422e+07,4.98832e+09,
263,50,3,9.67239e+07,6.72859e+09,
264,50,4,9.71073e+07,8.47575e+09,
265,50,5,9.74925e+07,1.02298e+10,
266,50,6,9.78794e+07,1.20887e+10,
267,50,7,9.82682e+07,1.39549e+10,
268,50,8,9.86586e+07,1.57299e+10,
269,50,9,9.90509e+07,1.75119e+10,
270,50,0,1.94624e+08,3.11187e+09,
271,50,1,1.95398e+08,6.62728e+09,
272,50,2,1.96176e+08,1.01567e+10,
273,50,3,1.96957e+08,1.37001e+10,
274,50,4,1.97741e+08,1.72577e+10,
275,50,5,1.98529e+08,2.08294e+10,
276,50,6,1.99321e+08,2.44154e+10,
277,50,7,2.00116e+08,2.80157e+10,
278,50,8,2.00915e+08,3.16303e+10,
279,50,9,2.01718e+08,3.52594e+10,
280,50,0,3.96272e+08,6.33602e+09,
281,50,1,3.97855e+08,1.34938e+10,
282,50,2,3.99446e+08,2.06802e+10,
283,50,3,4.01044e+08,2.78954e+10,
284,50,4,4.02649e+08,3.51394e+10,
285,50,5,4.04261e+08,4.24124e+10,
286,50,6,4.0588e+08,4.97146e+10,
287,50,7,4.07507e+08,5.7046e+10,
288,50,8,4.09141e+08,6.3998e+10,
289,50,9,4.10783e+08,7.09779e+10,
290,50,0,7.97808e+08,1.11616e+10,
291,50,1,8.01011e+08,2.23697e+10,
292,50,2,8.04228e+08,3.36229e+10,
293,50,3,8.0746e+08,4.49213e+10,
294,50,4,8.10706e+08,5.62651e+10,
295,50,5,8.13966e+08,6.76545e+10,
296,50,6,8.17241e+08,7.99062e+10,
297,50,7,8.2053e+08,9.30269e+10,
298,50,8,8.23834e+08,1.062e+11,
299,50,9,8.27153e+08,1.19427e+11,
300,50,0,1.61451e+09,2.25865e+10,
301,50,1,1.62102e+09,4.85076e+10,
302,50,2,1.62756e+09,7.45332e+10,
303,50,3,1.63413e+09,1.00664e+11,
304,50,4,1.64073e+09,1.30179e+11,
305,50,5,1.64736e+09,1.61459e+11,
306,50,6,1.65401e+09,1.94517e+11,
307,50,7,1.6607e+09,2.27709e+11,
308,50,8,1.66742e+09,2.61035e+11,
309,50,9,1.67416e+09,2.94496e+11,
310,50,0,3.30953e+09,5.95258e+10,
311,50,1,3.32295e+09,1.25941e+11,
312,50,2,3.33642e+09,1.92625e+11,
313,50,3,3.34995e+09,2.52881e+11,
314,50,4,3.36354e+09,3.13381e+11,
315,50,5,3.37719e+09,3.74127e+11,
316,50,6,3.3909e+09,4.35119e+11,
317,50,7,3.40467e+09,4.96359e+11,
318,50,8,3.4185e+09,5.61267e+11,
319,50,9,3.43239e+09,6.2987e+11,
320,50,0,6.77408e+09,1.21841e+11,
321,50,1,6.80166e+09,2.57788e+11,
322,50,2,6.82937e+09,3.94288e+11,
323,50,3,6.8572e+09,5.31344e+11,
324,50,4,6.88514e+09,6.68958e+11,
325,50,5,6.91321e+09,8.07134e+11,
326,50,6,6.9414e+09,9.45873e+11,
327,50,7,6.96971e+09,1.08518e+12,
328,50,8,6.99815e+09,1.23205e+12,
329,50,9,7.0267e+09,1.38654e+12,
330,50,0,1.38678e+10,2.7715e+11,
331,50,1,1.39245e+10,5.83299e+11,
332,50,2,1.39815e+10,8.76721e+11,
333,50,3,1.40387e+10,1.15731e+12,
334,50,4,1.40962e+10,1.43904e+12,
335,50,5,1.41539e+10,1.72193e+12,
336,50,6,1.42118e+10,2.00597e+12,
337,50,7,1.427e+10,2.29118e+12,
338,50,8,1.43284e+10,2.57755e+12,
339,50,9,1.43871e+10,2.8651e+12,
340,50,0,2.8097e+10,5.33427e+11,
341,50,1,2.82124e+10,1.15367e+12,
342,50,2,2.83283e+10,1.77645e+12,
343,50,3,2.84447e+10,2.4018e+12,
344,50,4,2.85616e+10,3.02971e+12,
345,50,5,2.8679e+10,3.66021e+12,
346,50,6,2.87968e+10,4.2933e+12,
347,50,7,2.89152e+10,4.92898e+12,
348,50,8,2.90341e+10,5.56729e+12,
349,50,9,2.91535e+10,6.20821e+12,
350,50,0,5.74932e+10,1.14896e+12,
351,50,1,5.77303e+10,2.53359e+12,
352,50,2,5.79684e+10,3.92392e+12,
353,50,3,5.82075e+10,5.31999e+12,
354,50,4,5.84476e+10,6.72182e+12,
355,50,5,5.86887e+10,8.12943e+12,
356,50,6,5.89309e+10,9.54285e+12,
357,50,7,5.9174e+10,1.10803e+13,
358,50,8,5.94182e+10,1.26242e+13,
359,50,9,5.96634e+10,1.41744e+13,
360,50,0,1.17166e+11,2.80983e+12,
361,50,1,1.17651e+11,5.86671e+12,
362,50,2,1.18138e+11,8.93623e+12,
363,50,3,1.18627e+11,1.20185e+13,
364,50,4,1.19118e+11,1.51135e+13,
365,50,5,1.19611e+11,1.82213e+13,
366,50,6,1.20106e+11,2.13419e+13,
367,50,7,1.20603e+11,2.44755e+13,
368,50,8,1.21103e+11,2.76221e+13,
369,50,9,1.21604e+11,3.05384e+13,
370,50,0,2.38625e+11,5.24555e+12,
371,50,1,2.39616e+11,1.09921e+13,
372,50,2,2.40611e+11,1.67626e+13,
373,50,3,2.41611e+11,2.2557e+13,
374,50,4,2.42614e+11,2.83755e+13,
375,50,5,2.43622e+11,3.42181e+13,
376,50,6,2.44634e+11,4.0085e+13,
377,50,7,2.4565e+11,4.59763e+13,
378,50,8,2.4667e+11,5.1892e+13,
379,50,9,2.47695e+11,5.78323e+13,
380,50,0,4.86081e+11,1.06852e+13,
381,50,1,4.88107e+11,2.23912e+13,
382,50,2,4.90142e+11,3.36563e+13,
383,50,3,4.92185e+11,4.49682e+13,
384,50,4,4.94236e+11,5.68209e+13,
385,50,5,4.96296e+11,6.87244e+13,
386,50,6,4.98364e+11,8.06776e+13,
387,50,7,5.00441e+11,9.26806e+13,
388,50,8,5.02526e+11,1.04734e+14,
389,50,9,5.0462e+11,1.16837e+14,
390,50,0,9.98731e+11,2.19557e+13,
391,50,1,1.00291e+12,4.60103e+13,
392,50,2,1.0071e+12,7.01654e+13,
393,50,3,1.01131e+12,9.44215e+13,
394,50,4,1.01554e+12,1.18779e+14,
395,50,5,1.01978e+12,1.43238e+14,
396,50,6,1.02405e+12,1.678e+14,
397,50,7,1.02832e+12,1.92464e+14,
398,50,8,1.03262e+12,2.17231e+14,
399,50,9,1.03694e+12,2.42102e+14,
400,50,0,2.03487e+12,4.26998e+13,
401,50,1,2.0434e+12,8.7624e+13,
402,50,2,2.05197e+12,1.32736e+14,
403,50,3,2.06057e+12,1.78038e+14,
404,50,4,2.06921e+12,2.2353e+14,
405,50,5,2.07788e+12,2.69212e+14,
406,50,6,2.08659e+12,3.15085e+14,
407,50,7,2.09533e+12,3.61151e+14,
408,50,8,2.10411e+12,4.07409e+14,
409,50,9,2.11292e+12,4.53862e+14,
410,50,0,4.12707e+12,8.24774e+13,
411,50,1,4.14443e+12,1.73592e+14,
412,50,2,4.16185e+12,2.6509e+14,
413,50,3,4.17934e+12,3.56973e+14,
414,50,4,4.19691e+12,4.49242e+14,
415,50,5,4.21454e+12,5.41898e+14,
416,50,6,4.23225e+12,6.34944e+14,
417,50,7,4.25003e+12,7.2838e+14,
418,50,8,4.26788e+12,8.22209e+14,
419,50,9,4.2858e+12,9.16432e+14,
420,50,0,8.40945e+12,1.68058e+14,
421,50,1,8.44491e+12,3.53719e+14,
422,50,2,8.4805e+12,5.40162e+14,
423,50,3,8.51624e+12,7.27391e+14,
424,50,4,8.55213e+12,9.15408e+14,
425,50,5,8.58815e+12,1.10422e+15,
426,50,6,8.62433e+12,1.29382e+15,
427,50,7,8.66064e+12,1.48423e+15,
428,50,8,8.69711e+12,1.67543e+15,
429,50,9,8.73372e+12,1.87617e+15,
430,50,0,1.72156e+13,3.78461e+14,
431,50,1,1.72883e+13,7.9312e+14,
432,50,2,1.73614e+13,1.20953e+15,
433,50,3,1.74347e+13,1.6277e+15,
434,50,4,1.75084e+13,1.99515e+15,
435,50,5,1.75823e+13,2.34658e+15,
436,50,6,1.76565e+13,2.6995e+15,
437,50,7,1.77311e+13,3.05391e+15,
438,50,8,1.78059e+13,3.40981e+15,
439,50,9,1.7881e+13,3.76722e+15,
440,50,0,3.48911e+13,6.27579e+14,
441,50,1,3.50389e+13,1.32794e+15,
442,50,2,3.51872e+13,2.06641e+15,
443,50,3,3.53362e+13,2.84331e+15,
444,50,4,3.54857e+13,3.6235e+15,
445,50,5,3.56359e+13,4.40699e+15,
446,50,6,3.57866e+13,5.1938e+15,
447,50,7,3.5938e+13,5.98393e+15,
448,50,8,3.60899e+13,6.77741e+15,
449,50,9,3.62425e+13,7.57423e+15,
450,50,0,7.14675e+13,1.49972e+15,
451,50,1,7.17708e+13,3.22124e+15,
452,50,2,7.20753e+13,4.87805e+15,
453,50,3,7.2381e+13,6.46957e+15,
454,50,4,7.26879e+13,8.06783e+15,
455,50,5,7.2996e+13,9.67287e+15,
456,50,6,7.33054e+13,1.12847e+16,
457,50,7,7.36159e+13,1.29034e+16,
458,50,8,7.39277e+13,1.45289e+16,
459,50,9,7.42408e+13,1.61613e+16,
460,50,0,1.45629e+14,2.61955e+15,
461,50,1,1.46248e+14,5.54304e+15,
462,50,2,1.46869e+14,8.47896e+15,
463,50,3,1.47493e+14,1.14273e+16,
464,50,4,1.48119e+14,1.43882e+16,
465,50,5,1.48748e+14,1.73617e+16,
466,50,6,1.49379e+14,2.03478e+16,
467,50,7,1.50013e+14,2.33466e+16,
468,50,8,1.50649e+14,2.6358e+16,
469,50,9,1.51288e+14,2.93823e+16,
470,50,0,2.96862e+14,5.3399e+15,
471,50,1,2.98125e+14,1.12994e+16,
472,50,2,2.99393e+14,1.72843e+16,
473,50,3,3.00666e+14,2.32946e+16,
474,50,4,3.01944e+14,2.87265e+16,
475,50,5,3.03228e+14,3.41816e+16,
476,50,6,3.04516e+14,3.96598e+16,
477,50,7,3.05809e+14,4.51613e+16,
478,50,8,3.07108e+14,5.06862e+16,
479,50,9,3.08411e+14,5.62345e+16,
480,50,0,6.04829e+14,1.0879e+16,
481,50,1,6.07406e+14,2.30199e+16,
482,50,2,6.09993e+14,3.52126e+16,
483,50,3,6.1259e+14,4.74571e+16,
484,50,4,6.15198e+14,5.97538e+16,
485,50,5,6.17816e+14,7.21028e+16,
486,50,6,6.20444e+14,8.57455e+16,
487,50,7,6.23082e+14,9.94462e+16,
488,50,8,6.25731e+14,1.13205e+17,
489,50,9,6.2839e+14,1.27023e+17,
490,50,0,1.23351e+15,2.46533e+16,
491,50,1,1.23877e+15,5.43686e+16,
492,50,2,1.24405e+15,8.42106e+16,
493,50,3,1.24936e+15,1.1418e+17,
494,50,4,1.25468e+15,1.44277e+17,
495,50,5,1.26003e+15,1.74502e+17,
496,50,6,1.26539e+15,2.04856e+17,
497,50,7,1.27078e+15,2.35339e+17,
498,50,8,1.27619e+15,2.65952e+17,
499,50,9,1.28162e+15,2.94131e+17,
500,50,0,2.51445e+15,5.02532e+16,
501,50,1,2.52519e+15,1.05776e+17,
502,50,2,2.53597e+15,1.61535e+17,
503,50,3,2.54679e+15,2.17533e+17,
504,50,4,2.55766e+15,2.73769e+17,
505,50,5,2.56856e+15,3.30245e+17,
506,50,6,2.57951e+15,3.86962e+17,
507,50,7,2.59051e+15,4.43921e+17,
508,50,8,2.60154e+15,5.01122e+17,
509,50,9,2.61262e+15,5.58567e+17,
510,50,0,5.12559e+15,1.02439e+17,
511,50,1,5.14751e+15,2.15619e+17,
512,50,2,5.16951e+15,3.29284e+17,
513,50,3,5.1916e+15,4.43434e+17,
514,50,4,5.21377e+15,5.58071e+17,
515,50,5,5.23603e+15,6.73198e+17,
516,50,6,5.25838e+15,7.88817e+17,
517,50,7,5.28081e+15,9.04928e+17,
518,50,8,5.30334e+15,1.01624e+18,
519,50,9,5.32595e+15,1.1227e+18,
520,50,0,1.03982e+16,1.87039e+17,
521,50,1,1.04427e+16,3.95785e+17,
522,50,2,1.04874e+16,6.05424e+17,
523,50,3,1.05322e+16,8.1596e+17,
524,50,4,1.05773e+16,1.0274e+18,
525,50,5,1.06225e+16,1.23974e+18,
526,50,6,1.06679e+16,1.45298e+18,
527,50,7,1.07134e+16,1.66714e+18,
528,50,8,1.07592e+16,1.88221e+18,
529,50,9,1.08051e+16,2.0982e+18,
530,50,0,2.11991e+16,3.81322e+17,
531,50,1,2.12899e+16,7.8563e+17,
532,50,2,2.13811e+16,1.17031e+18,
533,50,3,2.14726e+16,1.55663e+18,
534,50,4,2.15645e+16,1.94461e+18,
535,50,5,2.16567e+16,2.33425e+18,
536,50,6,2.17493e+16,2.72555e+18,
537,50,7,2.18423e+16,3.11853e+18,
538,50,8,2.19356e+16,3.51318e+18,
539,50,9,2.20293e+16,3.90952e+18,
540,50,0,4.3448e+16,6.94707e+17,
541,50,1,4.36343e+16,1.567e+18,
542,50,2,4.38213e+16,2.44303e+18,
543,50,3,4.4009e+16,3.32282e+18,
544,50,4,4.41975e+16,4.20637e+18,
545,50,5,4.43867e+16,5.0937e+18,
546,50,6,4.45766e+16,5.98483e+18,
547,50,7,4.47672e+16,6.87977e+18,
548,50,8,4.49586e+16,7.77854e+18,
549,50,9,4.51507e+16,8.68115e+18,
550,50,0,8.86044e+16,1.59385e+18,
551,50,1,8.89844e+16,3.37274e+18,
552,50,2,8.93659e+16,5.15925e+18,
553,50,3,8.97489e+16,6.95343e+18,
554,50,4,9.01334e+16,8.75529e+18,
555,50,5,9.05193e+16,1.05649e+19,
556,50,6,9.09068e+16,1.2564e+19,
557,50,7,9.12958e+16,1.46629e+19,
558,50,8,9.16862e+16,1.68623e+19,
559,50,9,9.20782e+16,1.92551e+19,
560,50,0,1.83397e+17,4.39855e+18,
561,50,1,1.84184e+17,9.18485e+18,
562,50,2,1.84974e+17,1.39917e+19,
563,50,3,1.85767e+17,1.88191e+19,
564,50,4,1.86563e+17,2.36673e+19,
565,50,5,1.87362e+17,2.85362e+19,
566,50,6,1.88164e+17,3.34259e+19,
567,50,7,1.88969e+17,3.83366e+19,
568,50,8,1.89778e+17,4.32682e+19,
569,50,9,1.9059e+17,4.8221e+19,
570,50,0,3.73876e+17,8.96694e+18,
571,50,1,3.75481e+17,1.87244e+19,
572,50,2,3.77093e+17,2.85238e+19,
573,50,3,3.7871e+17,3.83651e+19,
574,50,4,3.80334e+17,4.82487e+19,
575,50,5,3.81965e+17,5.81747e+19,
576,50,6,3.83601e+17,6.81432e+19,
577,50,7,3.85244e+17,7.73837e+19,
578,50,8,3.86893e+17,8.58907e+19,
579,50,9,3.88549e+17,9.44341e+19,
580,50,0,7.61716e+17,1.52237e+19,
581,50,1,7.6499e+17,3.20443e+19,
582,50,2,7.68276e+17,4.89371e+19,
583,50,3,7.71574e+17,6.59024e+19,
584,50,4,7.74886e+17,8.21658e+19,
585,50,5,7.7821e+17,9.77208e+19,
586,50,6,7.81547e+17,1.14123e+20,
587,50,7,7.84897e+17,1.30596e+20,
588,50,8,7.88259e+17,1.4714e+20,
589,50,9,7.91635e+17,1.63754e+20,
590,50,0,1.5747e+18,3.14707e+19,
591,50,1,1.58148e+18,6.46616e+19,
592,50,2,1.58828e+18,9.79951e+19,
593,50,3,1.5951e+18,1.31472e+20,
594,50,4,1.60195e+18,1.66693e+20,
595,50,5,1.60883e+18,2.02065e+20,
596,50,6,1.61574e+18,2.39204e+20,
597,50,7,1.62267e+18,2.78122e+20,
598,50,8,1.62963e+18,3.17208e+20,
599,50,9,1.63661e+18,3.56461e+20,
600,50,0,3.27044e+18,6.536e+19,
601,50,1,3.28452e+18,1.37574e+20,
602,50,2,3.29866e+18,2.10099e+20,
603,50,3,3.31285e+18,2.82936e+20,
604,50,4,3.32709e+18,3.56086e+20,
